case_id,timestamp,activity,actor_role,item_category,order_type,quantity,station,shift,scan_method,status,exception_type,delay_minutes,robotics_ai_touchpoint,data_origin
ORD-0146,2024-01-10 18:42,Repacking,packing_operator,household_goods,outbound,32,E,afternoon,handheld_scanner,completed,,0,packing_assist,synthetic
ORD-0146,2024-01-10 18:57,Packing,packing_operator,household_goods,outbound,32,E,afternoon,handheld_scanner,completed,,0,packing_assist,synthetic
ORD-0146,2024-01-10 19:27,Loading Support,loading_support,household_goods,outbound,32,F,afternoon,handheld_scanner,completed,,0,AMR_AGV_transport,synthetic
ORD-0146,2024-01-10 19:31,Daily Report,admin_operator,household_goods,outbound,32,Admin,afternoon,handheld_scanner,completed,,0,operational_intelligence_report,synthetic
ORD-0147,2024-01-28 17:24,Pick List Received,admin_operator,food,outbound,31,Admin,afternoon,handheld_scanner,completed,,0,workflow_dashboard,synthetic
ORD-0147,2024-01-28 17:33,Location Search,warehouse_operator,food,outbound,31,A,afternoon,handheld_scanner,completed,,0,AMR_route_support,synthetic
ORD-0147,2024-01-28 17:47,Item Picking,warehouse_operator,food,outbound,31,A,afternoon,handheld_scanner,completed,,0,robotic_picking_support,synthetic
ORD-0147,2024-01-28 17:51,Barcode Scan,scan_operator,food,outbound,31,B,afternoon,handheld_scanner,exception,scan_failure,10,barcode_ocr_verification,synthetic
ORD-0147,2024-01-28 17:57,Exception Review,floor_supervisor,food,outbound,31,Supervisor,afternoon,handheld_scanner,reviewed,scan_failure,4,exception_decision_support,synthetic
ORD-0147,2024-01-28 18:00,Re-scan,scan_operator,food,outbound,31,B,afternoon,handheld_scanner,completed,,0,barcode_ocr_verification,synthetic
ORD-0147,2024-01-28 18:16,Product Sorting,sort_operator,food,outbound,31,C,afternoon,handheld_scanner,exception,quantity_mismatch,16,automated_sorting,synthetic
ORD-0147,2024-01-28 18:25,Exception Review,floor_supervisor,food,outbound,31,Supervisor,afternoon,handheld_scanner,reviewed,quantity_mismatch,8,exception_decision_support,synthetic
ORD-0147,2024-01-28 18:39,Re-inspection,inspection_operator,food,outbound,31,D,afternoon,handheld_scanner,completed,,0,vision_based_inspection,synthetic
ORD-0147,2024-01-28 18:43,Inspection,inspection_operator,food,outbound,31,D,afternoon,handheld_scanner,completed,,0,vision_based_inspection,synthetic
ORD-0147,2024-01-28 19:01,Packing,packing_operator,food,outbound,31,E,afternoon,handheld_scanner,completed,,0,packing_assist,synthetic
ORD-0147,2024-01-28 19:30,Loading Support,loading_support,food,outbound,31,F,afternoon,handheld_scanner,exception,damaged_packaging,12,AMR_AGV_transport,synthetic
ORD-0147,2024-01-28 19:41,Exception Review,floor_supervisor,food,outbound,31,Supervisor,afternoon,handheld_scanner,reviewed,damaged_packaging,16,exception_decision_support,synthetic
ORD-0147,2024-01-28 19:47,Repacking,packing_operator,food,outbound,31,E,afternoon,handheld_scanner,completed,,0,packing_assist,synthetic
ORD-0147,2024-01-28 19:53,Daily Report,admin_operator,food,outbound,31,Admin,afternoon,handheld_scanner,completed,,0,operational_intelligence_report,synthetic
ORD-0148,2024-02-18 14:46,Pick List Received,admin_operator,cosmetics,return,7,Admin,afternoon,handheld_scanner,completed,,0,workflow_dashboard,synthetic
ORD-0148,2024-02-18 14:54,Location Search,warehouse_operator,cosmetics,return,7,A,afternoon,handheld_scanner,completed,,0,AMR_route_support,synthetic
ORD-0148,2024-02-18 14:59,Item Picking,warehouse_operator,cosmetics,return,7,A,afternoon,handheld_scanner,completed,,0,robotic_picking_support,synthetic
ORD-0148,2024-02-18 15:03,Barcode Scan,scan_operator,cosmetics,return,7,B,afternoon,handheld_scanner,completed,,0,barcode_ocr_verification,synthetic
ORD-0148,2024-02-18 15:21,Product Sorting,sort_operator,cosmetics,return,7,C,afternoon,handheld_scanner,rework,wrong_location,21,automated_sorting,synthetic
ORD-0148,2024-02-18 15:37,Inspection,inspection_operator,cosmetics,return,7,D,afternoon,handheld_scanner,completed,,0,vision_based_inspection,synthetic
ORD-0148,2024-02-18 15:45,Packing,packing_operator,cosmetics,return,7,E,afternoon,handheld_scanner,completed,,0,packing_assist,synthetic
ORD-0148,2024-02-18 16:03,Loading Support,loading_support,cosmetics,return,7,F,afternoon,handheld_scanner,completed,,0,AMR_AGV_transport,synthetic
ORD-0148,2024-02-18 16:12,Daily Report,admin_operator,cosmetics,return,7,Admin,afternoon,handheld_scanner,completed,,0,operational_intelligence_report,synthetic
ORD-0149,2024-01-04 13:54,Pick List Received,admin_operator,mixed_goods,outbound,2,Admin,afternoon,handheld_scanner,completed,,0,workflow_dashboard,synthetic
ORD-0149,2024-01-04 13:58,Location Search,warehouse_operator,mixed_goods,outbound,2,A,afternoon,handheld_scanner,completed,,0,AMR_route_support,synthetic
ORD-0149,2024-01-04 14:16,Item Picking,warehouse_operator,mixed_goods,outbound,2,A,afternoon,handheld_scanner,completed,,0,robotic_picking_support,synthetic
ORD-0149,2024-01-04 14:17,Barcode Scan,scan_operator,mixed_goods,outbound,2,B,afternoon,handheld_scanner,exception,damaged_packaging,43,barcode_ocr_verification,synthetic
ORD-0149,2024-01-04 14:31,Exception Review,floor_supervisor,mixed_goods,outbound,2,Supervisor,afternoon,handheld_scanner,reviewed,damaged_packaging,15,exception_decision_support,synthetic
ORD-0149,2024-01-04 14:49,Repacking,packing_operator,mixed_goods,outbound,2,E,afternoon,handheld_scanner,completed,,0,packing_assist,synthetic
ORD-0149,2024-01-04 15:03,Product Sorting,sort_operator,mixed_goods,outbound,2,C,afternoon,handheld_scanner,exception,label_mismatch,22,automated_sorting,synthetic
ORD-0149,2024-01-04 15:19,Exception Review,floor_supervisor,mixed_goods,outbound,2,Supervisor,afternoon,handheld_scanner,reviewed,label_mismatch,9,exception_decision_support,synthetic
ORD-0149,2024-01-04 15:21,Re-scan,scan_operator,mixed_goods,outbound,2,B,afternoon,handheld_scanner,completed,,0,barcode_ocr_verification,synthetic
ORD-0149,2024-01-04 15:33,Inspection,inspection_operator,mixed_goods,outbound,2,D,afternoon,handheld_scanner,rework,scan_failure,16,vision_based_inspection,synthetic
ORD-0149,2024-01-04 15:54,Exception Review,floor_supervisor,mixed_goods,outbound,2,Supervisor,afternoon,handheld_scanner,reviewed,scan_failure,11,exception_decision_support,synthetic
ORD-0149,2024-01-04 15:57,Re-scan,scan_operator,mixed_goods,outbound,2,B,afternoon,handheld_scanner,completed,,0,barcode_ocr_verification,synthetic
ORD-0149,2024-01-04 16:17,Packing,packing_operator,mixed_goods,outbound,2,E,afternoon,handheld_scanner,rework,missing_item,31,packing_assist,synthetic
ORD-0149,2024-01-04 16:35,Exception Review,floor_supervisor,mixed_goods,outbound,2,Supervisor,afternoon,handheld_scanner,reviewed,missing_item,8,exception_decision_support,synthetic
ORD-0149,2024-01-04 16:49,Re-inspection,inspection_operator,mixed_goods,outbound,2,D,afternoon,handheld_scanner,completed,,0,vision_based_inspection,synthetic
ORD-0149,2024-01-04 16:55,Loading Support,loading_support,mixed_goods,outbound,2,F,afternoon,handheld_scanner,completed,,0,AMR_AGV_transport,synthetic
ORD-0149,2024-01-04 17:01,Daily Report,admin_operator,mixed_goods,outbound,2,Admin,afternoon,handheld_scanner,completed,,0,operational_intelligence_report,synthetic
ORD-0150,2024-01-03 12:19,Pick List Received,admin_operator,food,outbound,8,Admin,morning,handheld_scanner,completed,,0,workflow_dashboard,synthetic
ORD-0150,2024-01-03 12:26,Location Search,warehouse_operator,food,outbound,8,A,morning,handheld_scanner,completed,,0,AMR_route_support,synthetic
ORD-0150,2024-01-03 12:40,Item Picking,warehouse_operator,food,outbound,8,A,morning,handheld_scanner,completed,,0,robotic_picking_support,synthetic
ORD-0150,2024-01-03 12:45,Barcode Scan,scan_operator,food,outbound,8,B,morning,handheld_scanner,completed,,0,barcode_ocr_verification,synthetic
ORD-0150,2024-01-03 12:52,Product Sorting,sort_operator,food,outbound,8,C,morning,handheld_scanner,completed,,0,automated_sorting,synthetic
ORD-0150,2024-01-03 13:11,Inspection,inspection_operator,food,outbound,8,D,morning,handheld_scanner,completed,,0,vision_based_inspection,synthetic
ORD-0150,2024-01-03 13:18,Packing,packing_operator,food,outbound,8,E,morning,handheld_scanner,rework,missing_item,42,packing_assist,synthetic
ORD-0150,2024-01-03 13:24,Exception Review,floor_supervisor,food,outbound,8,Supervisor,morning,handheld_scanner,reviewed,missing_item,18,exception_decision_support,synthetic
ORD-0150,2024-01-03 13:29,Re-inspection,inspection_operator,food,outbound,8,D,morning,handheld_scanner,completed,,0,vision_based_inspection,synthetic
ORD-0150,2024-01-03 13:49,Loading Support,loading_support,food,outbound,8,F,morning,handheld_scanner,exception,station_congestion,26,AMR_AGV_transport,synthetic
ORD-0150,2024-01-03 13:57,Daily Report,admin_operator,food,outbound,8,Admin,morning,handheld_scanner,completed,,0,operational_intelligence_report,synthetic
ORD-0151,2024-01-21 22:39,Pick List Received,admin_operator,mixed_goods,outbound,27,Admin,night,pda_terminal,completed,,0,workflow_dashboard,synthetic
ORD-0151,2024-01-21 22:44,Location Search,warehouse_operator,mixed_goods,outbound,27,A,night,pda_terminal,completed,,0,AMR_route_support,synthetic
ORD-0151,2024-01-21 23:03,Item Picking,warehouse_operator,mixed_goods,outbound,27,A,night,pda_terminal,completed,,0,robotic_picking_support,synthetic
ORD-0151,2024-01-21 23:11,Barcode Scan,scan_operator,mixed_goods,outbound,27,B,night,pda_terminal,exception,label_mismatch,17,barcode_ocr_verification,synthetic
ORD-0151,2024-01-21 23:17,Exception Review,floor_supervisor,mixed_goods,outbound,27,Supervisor,night,pda_terminal,reviewed,label_mismatch,11,exception_decision_support,synthetic
ORD-0151,2024-01-21 23:19,Re-scan,scan_operator,mixed_goods,outbound,27,B,night,pda_terminal,completed,,0,barcode_ocr_verification,synthetic
ORD-0151,2024-01-21 23:25,Product Sorting,sort_operator,mixed_goods,outbound,27,C,night,pda_terminal,rework,missing_item,24,automated_sorting,synthetic
ORD-0151,2024-01-21 23:31,Exception Review,floor_supervisor,mixed_goods,outbound,27,Supervisor,night,pda_terminal,reviewed,missing_item,14,exception_decision_support,synthetic
ORD-0151,2024-01-21 23:38,Re-inspection,inspection_operator,mixed_goods,outbound,27,D,night,pda_terminal,completed,,0,vision_based_inspection,synthetic
ORD-0151,2024-01-21 23:47,Inspection,inspection_operator,mixed_goods,outbound,27,D,night,pda_terminal,rework,quantity_mismatch,25,vision_based_inspection,synthetic
ORD-0151,2024-01-22 00:10,Exception Review,floor_supervisor,mixed_goods,outbound,27,Supervisor,night,pda_terminal,reviewed,quantity_mismatch,19,exception_decision_support,synthetic
ORD-0151,2024-01-22 00:18,Re-inspection,inspection_operator,mixed_goods,outbound,27,D,night,pda_terminal,completed,,0,vision_based_inspection,synthetic
ORD-0151,2024-01-22 00:34,Packing,packing_operator,mixed_goods,outbound,27,E,night,pda_terminal,rework,temperature_hold,77,packing_assist,synthetic
ORD-0151,2024-01-22 00:43,Loading Support,loading_support,mixed_goods,outbound,27,F,night,pda_terminal,completed,,0,AMR_AGV_transport,synthetic
ORD-0151,2024-01-22 00:50,Daily Report,admin_operator,mixed_goods,outbound,27,Admin,night,pda_terminal,completed,,0,operational_intelligence_report,synthetic
ORD-0152,2024-02-22 14:20,Pick List Received,admin_operator,apparel,outbound,25,Admin,afternoon,handheld_scanner,completed,,0,workflow_dashboard,synthetic
ORD-0152,2024-02-22 14:23,Location Search,warehouse_operator,apparel,outbound,25,A,afternoon,handheld_scanner,completed,,0,AMR_route_support,synthetic
ORD-0152,2024-02-22 14:33,Item Picking,warehouse_operator,apparel,outbound,25,A,afternoon,handheld_scanner,completed,,0,robotic_picking_support,synthetic
ORD-0152,2024-02-22 14:34,Barcode Scan,scan_operator,apparel,outbound,25,B,afternoon,handheld_scanner,completed,,0,barcode_ocr_verification,synthetic
ORD-0152,2024-02-22 14:46,Product Sorting,sort_operator,apparel,outbound,25,C,afternoon,handheld_scanner,completed,,0,automated_sorting,synthetic
ORD-0152,2024-02-22 14:52,Inspection,inspection_operator,apparel,outbound,25,D,afternoon,handheld_scanner,completed,,0,vision_based_inspection,synthetic
ORD-0152,2024-02-22 14:58,Packing,packing_operator,apparel,outbound,25,E,afternoon,handheld_scanner,rework,damaged_packaging,22,packing_assist,synthetic
ORD-0152,2024-02-22 15:20,Exception Review,floor_supervisor,apparel,outbound,25,Supervisor,afternoon,handheld_scanner,reviewed,damaged_packaging,10,exception_decision_support,synthetic
ORD-0152,2024-02-22 15:24,Repacking,packing_operator,apparel,outbound,25,E,afternoon,handheld_scanner,completed,,0,packing_assist,synthetic
ORD-0152,2024-02-22 15:37,Loading Support,loading_support,apparel,outbound,25,F,afternoon,handheld_scanner,completed,,0,AMR_AGV_transport,synthetic
ORD-0152,2024-02-22 15:42,Daily Report,admin_operator,apparel,outbound,25,Admin,afternoon,handheld_scanner,completed,,0,operational_intelligence_report,synthetic
ORD-0153,2024-02-13 13:34,Pick List Received,admin_operator,cosmetics,return,6,Admin,afternoon,pda_terminal,completed,,0,workflow_dashboard,synthetic
ORD-0153,2024-02-13 13:42,Location Search,warehouse_operator,cosmetics,return,6,A,afternoon,pda_terminal,completed,,0,AMR_route_support,synthetic
ORD-0153,2024-02-13 13:52,Item Picking,warehouse_operator,cosmetics,return,6,A,afternoon,pda_terminal,completed,,0,robotic_picking_support,synthetic
ORD-0153,2024-02-13 13:59,Barcode Scan,scan_operator,cosmetics,return,6,B,afternoon,pda_terminal,rework,label_mismatch,18,barcode_ocr_verification,synthetic
ORD-0153,2024-02-13 14:09,Exception Review,floor_supervisor,cosmetics,return,6,Supervisor,afternoon,pda_terminal,reviewed,label_mismatch,7,exception_decision_support,synthetic
ORD-0153,2024-02-13 14:10,Re-scan,scan_operator,cosmetics,return,6,B,afternoon,pda_terminal,completed,,0,barcode_ocr_verification,synthetic
ORD-0153,2024-02-13 14:17,Product Sorting,sort_operator,cosmetics,return,6,C,afternoon,pda_terminal,exception,wrong_location,15,automated_sorting,synthetic
ORD-0153,2024-02-13 14:23,Inspection,inspection_operator,cosmetics,return,6,D,afternoon,pda_terminal,exception,damaged_packaging,17,vision_based_inspection,synthetic
ORD-0153,2024-02-13 14:43,Exception Review,floor_supervisor,cosmetics,return,6,Supervisor,afternoon,pda_terminal,reviewed,damaged_packaging,17,exception_decision_support,synthetic
ORD-0153,2024-02-13 14:48,Repacking,packing_operator,cosmetics,return,6,E,afternoon,pda_terminal,completed,,0,packing_assist,synthetic
ORD-0153,2024-02-13 15:00,Packing,packing_operator,cosmetics,return,6,E,afternoon,pda_terminal,rework,quantity_mismatch,23,packing_assist,synthetic
ORD-0153,2024-02-13 15:22,Exception Review,floor_supervisor,cosmetics,return,6,Supervisor,afternoon,pda_terminal,reviewed,quantity_mismatch,8,exception_decision_support,synthetic
ORD-0153,2024-02-13 15:28,Re-inspection,inspection_operator,cosmetics,return,6,D,afternoon,pda_terminal,completed,,0,vision_based_inspection,synthetic
ORD-0153,2024-02-13 15:57,Loading Support,loading_support,cosmetics,return,6,F,afternoon,pda_terminal,completed,,0,AMR_AGV_transport,synthetic
ORD-0153,2024-02-13 16:01,Daily Report,admin_operator,cosmetics,return,6,Admin,afternoon,pda_terminal,completed,,0,operational_intelligence_report,synthetic
ORD-0154,2024-01-21 11:08,Pick List Received,admin_operator,household_goods,outbound,33,Admin,morning,handheld_scanner,completed,,0,workflow_dashboard,synthetic
ORD-0154,2024-01-21 11:18,Location Search,warehouse_operator,household_goods,outbound,33,A,morning,handheld_scanner,completed,,0,AMR_route_support,synthetic
ORD-0154,2024-01-21 11:37,Item Picking,warehouse_operator,household_goods,outbound,33,A,morning,handheld_scanner,completed,,0,robotic_picking_support,synthetic
ORD-0154,2024-01-21 11:38,Barcode Scan,scan_operator,household_goods,outbound,33,B,morning,handheld_scanner,rework,label_mismatch,15,barcode_ocr_verification,synthetic
ORD-0154,2024-01-21 11:55,Exception Review,floor_supervisor,household_goods,outbound,33,Supervisor,morning,handheld_scanner,reviewed,label_mismatch,8,exception_decision_support,synthetic
ORD-0154,2024-01-21 12:01,Re-scan,scan_operator,household_goods,outbound,33,B,morning,handheld_scanner,completed,,0,barcode_ocr_verification,synthetic
ORD-0154,2024-01-21 12:10,Product Sorting,sort_operator,household_goods,outbound,33,C,morning,handheld_scanner,completed,,0,automated_sorting,synthetic
ORD-0154,2024-01-21 12:29,Inspection,inspection_operator,household_goods,outbound,33,D,morning,handheld_scanner,exception,damaged_packaging,35,vision_based_inspection,synthetic
ORD-0154,2024-01-21 12:47,Exception Review,floor_supervisor,household_goods,outbound,33,Supervisor,morning,handheld_scanner,reviewed,damaged_packaging,11,exception_decision_support,synthetic
ORD-0154,2024-01-21 13:00,Repacking,packing_operator,household_goods,outbound,33,E,morning,handheld_scanner,completed,,0,packing_assist,synthetic
ORD-0154,2024-01-21 13:20,Packing,packing_operator,household_goods,outbound,33,E,morning,handheld_scanner,completed,,0,packing_assist,synthetic
ORD-0154,2024-01-21 13:35,Loading Support,loading_support,household_goods,outbound,33,F,morning,handheld_scanner,completed,,0,AMR_AGV_transport,synthetic
ORD-0154,2024-01-21 13:42,Daily Report,admin_operator,household_goods,outbound,33,Admin,morning,handheld_scanner,completed,,0,operational_intelligence_report,synthetic
ORD-0155,2024-02-13 15:11,Pick List Received,admin_operator,food,transfer,18,Admin,afternoon,handheld_scanner,completed,,0,workflow_dashboard,synthetic
ORD-0155,2024-02-13 15:13,Location Search,warehouse_operator,food,transfer,18,A,afternoon,handheld_scanner,completed,,0,AMR_route_support,synthetic
ORD-0155,2024-02-13 15:22,Item Picking,warehouse_operator,food,transfer,18,A,afternoon,handheld_scanner,completed,,0,robotic_picking_support,synthetic
ORD-0155,2024-02-13 15:23,Barcode Scan,scan_operator,food,transfer,18,B,afternoon,handheld_scanner,completed,,0,barcode_ocr_verification,synthetic
ORD-0155,2024-02-13 15:26,Product Sorting,sort_operator,food,transfer,18,C,afternoon,handheld_scanner,completed,,0,automated_sorting,synthetic
ORD-0155,2024-02-13 15:34,Inspection,inspection_operator,food,transfer,18,D,afternoon,handheld_scanner,rework,missing_item,56,vision_based_inspection,synthetic
ORD-0155,2024-02-13 15:53,Exception Review,floor_supervisor,food,transfer,18,Supervisor,afternoon,handheld_scanner,reviewed,missing_item,8,exception_decision_support,synthetic
ORD-0155,2024-02-13 16:01,Re-inspection,inspection_operator,food,transfer,18,D,afternoon,handheld_scanner,completed,,0,vision_based_inspection,synthetic
ORD-0155,2024-02-13 16:17,Packing,packing_operator,food,transfer,18,E,afternoon,handheld_scanner,completed,,0,packing_assist,synthetic
ORD-0155,2024-02-13 16:33,Loading Support,loading_support,food,transfer,18,F,afternoon,handheld_scanner,rework,safety_delay,15,AMR_AGV_transport,synthetic
ORD-0155,2024-02-13 16:35,Daily Report,admin_operator,food,transfer,18,Admin,afternoon,handheld_scanner,completed,,0,operational_intelligence_report,synthetic
ORD-0156,2024-02-10 14:54,Pick List Received,admin_operator,cosmetics,outbound,13,Admin,afternoon,handheld_scanner,completed,,0,workflow_dashboard,synthetic
ORD-0156,2024-02-10 15:00,Location Search,warehouse_operator,cosmetics,outbound,13,A,afternoon,handheld_scanner,completed,,0,AMR_route_support,synthetic
ORD-0156,2024-02-10 15:20,Item Picking,warehouse_operator,cosmetics,outbound,13,A,afternoon,handheld_scanner,completed,,0,robotic_picking_support,synthetic
ORD-0156,2024-02-10 15:24,Barcode Scan,scan_operator,cosmetics,outbound,13,B,afternoon,handheld_scanner,rework,label_mismatch,18,barcode_ocr_verification,synthetic
ORD-0156,2024-02-10 15:35,Exception Review,floor_supervisor,cosmetics,outbound,13,Supervisor,afternoon,handheld_scanner,reviewed,label_mismatch,12,exception_decision_support,synthetic
ORD-0156,2024-02-10 15:41,Re-scan,scan_operator,cosmetics,outbound,13,B,afternoon,handheld_scanner,completed,,0,barcode_ocr_verification,synthetic
ORD-0156,2024-02-10 15:49,Product Sorting,sort_operator,cosmetics,outbound,13,C,afternoon,handheld_scanner,exception,label_mismatch,8,automated_sorting,synthetic
ORD-0156,2024-02-10 16:11,Exception Review,floor_supervisor,cosmetics,outbound,13,Supervisor,afternoon,handheld_scanner,reviewed,label_mismatch,12,exception_decision_support,synthetic
ORD-0156,2024-02-10 16:14,Re-scan,scan_operator,cosmetics,outbound,13,B,afternoon,handheld_scanner,completed,,0,barcode_ocr_verification,synthetic
ORD-0156,2024-02-10 16:34,Inspection,inspection_operator,cosmetics,outbound,13,D,afternoon,handheld_scanner,completed,,0,vision_based_inspection,synthetic
ORD-0156,2024-02-10 16:38,Packing,packing_operator,cosmetics,outbound,13,E,afternoon,handheld_scanner,completed,,0,packing_assist,synthetic
ORD-0156,2024-02-10 17:03,Loading Support,loading_support,cosmetics,outbound,13,F,afternoon,handheld_scanner,completed,,0,AMR_AGV_transport,synthetic
ORD-0156,2024-02-10 17:05,Daily Report,admin_operator,cosmetics,outbound,13,Admin,afternoon,handheld_scanner,completed,,0,operational_intelligence_report,synthetic
ORD-0157,2024-03-02 16:18,Pick List Received,admin_operator,cosmetics,outbound,27,Admin,afternoon,handheld_scanner,completed,,0,workflow_dashboard,synthetic
ORD-0157,2024-03-02 16:20,Location Search,warehouse_operator,cosmetics,outbound,27,A,afternoon,handheld_scanner,completed,,0,AMR_route_support,synthetic
ORD-0157,2024-03-02 16:33,Item Picking,warehouse_operator,cosmetics,outbound,27,A,afternoon,handheld_scanner,completed,,0,robotic_picking_support,synthetic
ORD-0157,2024-03-02 16:40,Barcode Scan,scan_operator,cosmetics,outbound,27,B,afternoon,handheld_scanner,exception,station_congestion,11,barcode_ocr_verification,synthetic
ORD-0157,2024-03-02 16:56,Product Sorting,sort_operator,cosmetics,outbound,27,C,afternoon,handheld_scanner,completed,,0,automated_sorting,synthetic
ORD-0157,2024-03-02 17:06,Inspection,inspection_operator,cosmetics,outbound,27,D,afternoon,handheld_scanner,exception,quantity_mismatch,28,vision_based_inspection,synthetic
ORD-0157,2024-03-02 17:29,Exception Review,floor_supervisor,cosmetics,outbound,27,Supervisor,afternoon,handheld_scanner,reviewed,quantity_mismatch,15,exception_decision_support,synthetic
ORD-0157,2024-03-02 17:36,Re-inspection,inspection_operator,cosmetics,outbound,27,D,afternoon,handheld_scanner,completed,,0,vision_based_inspection,synthetic
ORD-0157,2024-03-02 17:47,Packing,packing_operator,cosmetics,outbound,27,E,afternoon,handheld_scanner,exception,damaged_packaging,31,packing_assist,synthetic
ORD-0157,2024-03-02 17:55,Exception Review,floor_supervisor,cosmetics,outbound,27,Supervisor,afternoon,handheld_scanner,reviewed,damaged_packaging,19,exception_decision_support,synthetic
ORD-0157,2024-03-02 18:08,Repacking,packing_operator,cosmetics,outbound,27,E,afternoon,handheld_scanner,completed,,0,packing_assist,synthetic
ORD-0157,2024-03-02 18:16,Loading Support,loading_support,cosmetics,outbound,27,F,afternoon,handheld_scanner,exception,damaged_packaging,14,AMR_AGV_transport,synthetic
ORD-0157,2024-03-02 18:22,Exception Review,floor_supervisor,cosmetics,outbound,27,Supervisor,afternoon,handheld_scanner,reviewed,damaged_packaging,14,exception_decision_support,synthetic
ORD-0157,2024-03-02 18:35,Repacking,packing_operator,cosmetics,outbound,27,E,afternoon,handheld_scanner,completed,,0,packing_assist,synthetic
ORD-0157,2024-03-02 18:43,Daily Report,admin_operator,cosmetics,outbound,27,Admin,afternoon,handheld_scanner,completed,,0,operational_intelligence_report,synthetic
ORD-0158,2024-02-23 17:09,Pick List Received,admin_operator,apparel,outbound,19,Admin,afternoon,pda_terminal,completed,,0,workflow_dashboard,synthetic
ORD-0158,2024-02-23 17:18,Location Search,warehouse_operator,apparel,outbound,19,A,afternoon,pda_terminal,completed,,0,AMR_route_support,synthetic
ORD-0158,2024-02-23 17:35,Item Picking,warehouse_operator,apparel,outbound,19,A,afternoon,pda_terminal,completed,,0,robotic_picking_support,synthetic
ORD-0158,2024-02-23 17:43,Barcode Scan,scan_operator,apparel,outbound,19,B,afternoon,pda_terminal,completed,,0,barcode_ocr_verification,synthetic
ORD-0158,2024-02-23 17:49,Product Sorting,sort_operator,apparel,outbound,19,C,afternoon,pda_terminal,rework,wrong_location,28,automated_sorting,synthetic
ORD-0158,2024-02-23 17:54,Inspection,inspection_operator,apparel,outbound,19,D,afternoon,pda_terminal,completed,,0,vision_based_inspection,synthetic
ORD-0158,2024-02-23 18:04,Packing,packing_operator,apparel,outbound,19,E,afternoon,pda_terminal,completed,,0,packing_assist,synthetic
ORD-0158,2024-02-23 18:13,Loading Support,loading_support,apparel,outbound,19,F,afternoon,pda_terminal,completed,,0,AMR_AGV_transport,synthetic
ORD-0158,2024-02-23 18:19,Daily Report,admin_operator,apparel,outbound,19,Admin,afternoon,pda_terminal,completed,,0,operational_intelligence_report,synthetic
ORD-0159,2024-01-08 15:11,Pick List Received,admin_operator,household_goods,outbound,12,Admin,afternoon,handheld_scanner,completed,,0,workflow_dashboard,synthetic
ORD-0159,2024-01-08 15:21,Location Search,warehouse_operator,household_goods,outbound,12,A,afternoon,handheld_scanner,completed,,0,AMR_route_support,synthetic
ORD-0159,2024-01-08 15:46,Item Picking,warehouse_operator,household_goods,outbound,12,A,afternoon,handheld_scanner,completed,,0,robotic_picking_support,synthetic
ORD-0159,2024-01-08 15:52,Barcode Scan,scan_operator,household_goods,outbound,12,B,afternoon,handheld_scanner,rework,quantity_mismatch,23,barcode_ocr_verification,synthetic
ORD-0159,2024-01-08 16:13,Exception Review,floor_supervisor,household_goods,outbound,12,Supervisor,afternoon,handheld_scanner,reviewed,quantity_mismatch,9,exception_decision_support,synthetic
ORD-0159,2024-01-08 16:16,Re-inspection,inspection_operator,household_goods,outbound,12,D,afternoon,handheld_scanner,completed,,0,vision_based_inspection,synthetic
ORD-0159,2024-01-08 16:26,Product Sorting,sort_operator,household_goods,outbound,12,C,afternoon,handheld_scanner,rework,station_congestion,22,automated_sorting,synthetic
ORD-0159,2024-01-08 16:39,Inspection,inspection_operator,household_goods,outbound,12,D,afternoon,handheld_scanner,rework,quantity_mismatch,30,vision_based_inspection,synthetic
ORD-0159,2024-01-08 16:57,Exception Review,floor_supervisor,household_goods,outbound,12,Supervisor,afternoon,handheld_scanner,reviewed,quantity_mismatch,15,exception_decision_support,synthetic
ORD-0159,2024-01-08 17:02,Re-inspection,inspection_operator,household_goods,outbound,12,D,afternoon,handheld_scanner,completed,,0,vision_based_inspection,synthetic
ORD-0159,2024-01-08 17:09,Packing,packing_operator,household_goods,outbound,12,E,afternoon,handheld_scanner,rework,safety_delay,44,packing_assist,synthetic
ORD-0159,2024-01-08 17:21,Loading Support,loading_support,household_goods,outbound,12,F,afternoon,handheld_scanner,completed,,0,AMR_AGV_transport,synthetic
ORD-0159,2024-01-08 17:28,Daily Report,admin_operator,household_goods,outbound,12,Admin,afternoon,handheld_scanner,completed,,0,operational_intelligence_report,synthetic
ORD-0160,2024-01-12 10:42,Pick List Received,admin_operator,cosmetics,outbound,1,Admin,morning,handheld_scanner,completed,,0,workflow_dashboard,synthetic
ORD-0160,2024-01-12 10:51,Location Search,warehouse_operator,cosmetics,outbound,1,A,morning,handheld_scanner,completed,,0,AMR_route_support,synthetic
ORD-0160,2024-01-12 11:02,Item Picking,warehouse_operator,cosmetics,outbound,1,A,morning,handheld_scanner,completed,,0,robotic_picking_support,synthetic
ORD-0160,2024-01-12 11:08,Barcode Scan,scan_operator,cosmetics,outbound,1,B,morning,handheld_scanner,exception,label_mismatch,12,barcode_ocr_verification,synthetic
ORD-0160,2024-01-12 11:20,Exception Review,floor_supervisor,cosmetics,outbound,1,Supervisor,morning,handheld_scanner,reviewed,label_mismatch,5,exception_decision_support,synthetic
ORD-0160,2024-01-12 11:22,Re-scan,scan_operator,cosmetics,outbound,1,B,morning,handheld_scanner,completed,,0,barcode_ocr_verification,synthetic
